id;name;num_alph;num_geo;num_g_g;area;subj_name;subj_id;OKATO;ray_centr;rc_type;rc_OKATO;population_density_2016;Sel_population_density_2016;Sel_population_density_1989;Dinamika;Estest_prirost;Urbanization;Migratory;is_deleted;created_by;edited_by;edited_on;created_on;published;geom
1;Баргузинский;;;;;Респ. Бурятия;3;81203000;Баргузин;с;;1.88929;1.293466;���.21;88.019694;03.���;31.536891;-9.2;f;57cd206ea47f4dd00900000f;;2017-06-05 01:35:27.656152;2017-06-05 01:35:27.656152+09;f;0106000020E6100000010000000103000000010000009F000000575F5D15A8025B40C382FB010FA24A4035ED629AE9055B4092AD2EA704B24A400F80B8AB57095B402FA699EE75BE4A40B8CCE9B298105B4076DEC66647D44A40D6E3BED53A175B4027A5A0DB4BE24A40DC82A5BA80255B4008AEF204C2FC4A40466117450F305B40E38C614ED00E4B40D82D02637D3A5B40B60F79CBD5214B401AFB928D074F5B402D776682E1144B4052BAF42F495F5B405F7B6649800A4B40C8258E3C10635B40B2632310AF094B4050340F6091645B40F78E1A1362084B40FE5F75E448665B409DBE9EAF59064B4089096AF8166A5B40E486DF4DB7044B40363E93FDF36C5B40E690D442C9044B40FDF9B660A9705B40ED9E3C2CD4044B40452E3883BF745B403BFDA02E52044B40B0389CF9D5775B406133C005D9024B404B917C2590795B40F9BEB854A5014B40249BABE6397C5B40B4AA251DE5024B40BA4DB857E67E5B40B45A608F89024B400F441669E2815B405E82531F48024B4073F22213F0835B40909F8D5C37014B400E1478279F875B40FCE3BD6A65004B400B0BEE073C8B5B40BCAFCA85CA014B40DA1A118C838E5B40A19DD32CD0024B40F20A444FCA915B40EBC6BB2363014B407F8978EBFC945B400919C8B3CB014B40AF9811DE1E995B40E2CCAFE600034B40471E882CD29B5B40CDE506431D044B40A9F92AF9D89D5B4029232E008D064B40C9E9EBF99A9F5B40917D9065C10A4B4023DA8EA9BBA35B4042B0AA5E7E0B4B407F83F6EAE3A65B40C4060B27690E4B40A5A14621C9A85B4064213A048E0E4B4047C66AF3FFA95B409609BFD4CF0D4B40414AECDADEAD5B40118DEE2076104B406133C005D9AF5B4076FF58880E114B40242A543717B35B404583143C85104B40206118B0E4B55B40E5B512BA4B124B40349F73B7EBB75B40CE18E6046D124B4066DCD440F3B85B40118FC4CBD3134B40267156444DBA5B409DBB5D2F4D134B404BCADDE7F8BA5B40081EDFDE35104B406D8C9DF012BB5B408BE07F2BD90B4B405B96AFCBF0BA5B40C44142942F084B40E7E104A6D3BA5B4058E6ADBA0E054B406B990CC7F3BA5B40EED11BEE23034B406C76A4FACEBB5B4076E09C11A5014B40CF81E50819BE5B40DCBA9BA73A004B40E9D66B7A50C35B40D3F71A82E3FE4A40CDE7DCED7AC45B40986DA7AD11FD4A40F5BD86E0B8C85B402CD8463CD9FB4A4047E4BB94BAC95B406D54A70359F94A40998235CEA6CA5B407E18213CDAF64A40BDA772DA53CD5B40083C3080F0F54A40BFF38B12F4CD5B40F295404AECF24A40C6FCDCD094CC5B4080B74082E2F14A406E4DBA2D91CA5B4034A1496249EF4A403788D68A36C95B40FEEE1D3526EC4A4034BDC458A6C95B400A2FC1A90FEA4A40091B9E5E29CB5B400E30F31DFCE84A406E6E4C4F58CB5B40F8A92A3410E74A40D655815A0CCA5B402E1D739EB1E34A40A94A5B5CE3C85B408789062978E04A40280B5F5FEBC85B4066101FD8F1DD4A4096236420CFC95B4042B5C189E8DB4A4015ADDC0BCCCA5B40F33D23111AD94A40FD9FC37C79C95B40C32E8A1EF8D44A406C41EF8D21C85B405FCE6C57E8D14A402DEE3F321DC75B402502D53F88D04A408BC6DADFD9C55B40AEA0698995CF4A40CEC3094CA7C35B40D236FE4465CF4A40BC5D2F4D11C15B4058207A5226CF4A404ED53DB2B9BF5B40A6811FD5B0CD4A40BE67244223BC5B40B7F0BC546CCC4A405B7B9FAA42BA5B40CA15DEE522CC4A40CD74AF93FAB85B40DC10E335AFC84A406BD5AE0969B75B40C7116BF129C64A40139D6516A1B55B401092054CE0C44A40DC0DA2B5A2B35B4073F56393FCC24A40D49AE61DA7B15B4049A12C7C7DBF4A40B8AE9811DEAF5B40E658DE550FBC4A408750A5660FAF5B408A0629780AB94A40821B295B24AF5B40F10D85CFD6B34A4030116F9D7FAC5B4036B1C05774AF4A40861BF0F961AC5B40B4AD669DF1AB4A4057EE056685AB5B405516855D14A94A40C2887D0228A95B40F52A323A20A74A4007CE1951DAA85B4086AFAF75A9A34A404FC939B187A55B4080BBECD79DA44A4035255987A3A25B406F8104C58FA34A4029E9616875A05B40382F4E7CB5A14A402444F982169F5B401E882CD2C4A14A406D91B41B7D9A5B40ED48F59D5FA44A405F42058717955B40E789E76C01A14A40F304C24EB18F5B40F2B1BB40499D4A40865968E7348E5B408AE42B81949C4A400F7D772B4B8B5B40CD902A8A579D4A4060014C1938895B4001DBC1887D9E4A40D6A71C93C5845B404606B98B309F4A40362383DC45835B40BD8BF7E3F69F4A40FE28EACC3D835B40484F9143C4A14A4097AC8A7093855B4012A5BDC117A44A40DC65BFEE74885B40AB402D060FA74A40AB23473A03895B40DD611399B9AA4A40F94ECC7A318A5B4024B891B245AE4A40A180ED60C4885B40F31DFCC401B04A407C0F971C77865B402FBE688F17B04A4080457EFD10845B40B4E908E066B14A403561FBC9187F5B40C8409E5DBEAF4A404BB1A371A87C5B406C5A290472AF4A40D61F6118B07A5B409EEFA7C64BAD4A4060AB048BC3785B40BABA63B14DAA4A40917C259012785B407FA65EB708A84A406B63EC8497765B4018D2E1218CA74A40CFA44DD53D745B40B6DAC35E28A84A40880D164ED2725B40C98FF8156BAA4A40A4FB3905F9705B4051853FC39BAD4A40F38DE89E756E5B4074B2D47ABFAF4A40DD60A8C30A6C5B40FD6838656EB04A40DA59F44E05695B40384C3448C1AF4A40284696CCB1665B40BE89213999AE4A40CE18E6046D625B4068EC4B361EAC4A4051888043A85E5B40F850A2258FA94A40C425C79DD25B5B40035DFB027AA74A403F74417DCB595B40C8091346B3A44A40950F41D5E8575B405932C7F2AEA24A406C7A50508A555B4039D6C56D34A24A402506819543535B4088F4DBD7819F4A40D8B8FE5D9F515B40CC99ED0A7D9C4A408962F206984F5B405D52B5DD04994A40A48D23D6E24D5B40488AC8B08A954A406A865451BC495B40B360E28FA2944A40094FE8F527465B40568330B77B934A4032B08EE387445B40CD1DFD2FD7904A408FE3874A23425B40ADDA3521AD8D4A40A08CF161F63F5B40488787307E8C4A40611BF164373D5B40CAA31B61518B4A40F52EDE8FDB3A5B40EE4108C8978A4A403411363CBD375B40268FA7E5078A4A404015376E31365B40054F2157EA874A4081B3942C27345B4065C6DB4AAF854A4016BF29AC54315B400E2DB29DEF834A4047AE9B525E2F5B40CF4C309C6B844A405B07077B132C5B40CB694FC939854A4051888043A8295B4055A4C2D842844A40147651F4C0265B40E751F17F47864A4098689082A7235B40F2CD3637A6854A40812040868E215B40EF1B5F7B66874A409E7C7A6CCB1F5B40C18F6AD8EF894A40D2FE0758AB1E5B401EFF0582008D4A40F8AA9509BF1E5B4045D8F0F44A8F4A4089EC832C0B1F5B4063B7CF2A33914A400DE02D90A01D5B40834D9D47C5934A4049F60835431C5B4061DD787764944A40DB6E826F9A1A5B4007B29E5A7D954A4028806264C90F5B40F277EFA8319B4A40575F5D15A8025B40C382FB010FA24A40
2;Бичурский;;;;;Респ. Бурятия;3;81209000;Бичура;с;;3.745089;3.745089;04.���;76.32564;01.���;;-11.7;f;57cd206ea47f4dd00900000f;;2017-06-05 01:36:22.385598;2017-06-05 01:36:22.385598+09;f;0106000020E6100000010000000103000000010000009C000000A8FE412443BC5A407BF65CA62665494015E0BBCD1BBD5A4005FC1A4982664940F12DAC1BEFBD5A40600322C49569494012BD8C62B9BE5A4077A38FF9806E4940164ED2FC31BF5A4064B2B8FFC8704940B39AAE27BAC15A40A5BE2CEDD4704940DD7D8E8F16C45A40478FDFDBF46F49409A7B48F8DEC65A4034F3E49A026F494099D711876CC95A406F490ED8D56C4940F7C8E6AA79CA5A40A4E4D539066A4940A9674128EFCC5A40A33CF372D8674940EEE87FB916CE5A40D04543C6A366494081ECF5EE8FCF5A4014200A664C634940E7FD7F9C30D15A402A560DC2DC624940E0A0BDFA78D35A409FE925C632634940E76ED74B53D75A4026AAB706B66249400306499F56D85A402DB4739A056449403A799109F8D95A40C87BD5CA84694940F5DA6CACC4DB5A409DF6949C136D49403D484F9143DD5A40E23B31EBC56E49404700378B17E05A4027A1F485906F4940A3CB9BC3B5E35A40CEA78E554A6F4940EE5D83BEF4E65A40CB694FC93971494004560E2DB2EA5A40C843DFDDCA70494058AD4CF8A5ED5A407445292158714940A3E5400FB5F25A4078F01307D0734940E65B1FD61BF75A4071766B990C7549409CFD8172DBFD5A409F3BC1FEEB764940C861307F85005B4096E82CB308794940BFF4F6E7A2025B405DC2A1B7787C49405E11FC6F25045B4064CC5D4BC87B49400186E5CFB7065B40C16ED8B628794940BA1457957D085B406D91B41B7D7849401CB62DCA6C0A5B403448C153C87949406A17D34CF70C5B401BD5E940D67B494096218E75710F5B40C79DD2C1FA7B4940564ACFF412115B40DE57E542E57B4940ACE3F8A1D2125B406326512FF87A4940C2C3B46FEE115B40B49080D1E5774940925B936E4B105B407C9DD497A5734940B6DAC35E28115B409677D503E66F494011C5E40D30115B4027A1F485906D4940C7D79E5912115B40AB967494836B49400F27309DD6105B4087156EF9486A4940BCE7C072840F5B40FBE59315C3694940D8817346940C5B40D4D347E00F6949408A8EE4F21F0C5B40E6797077D66849404AEF1B5F7B075B40266E15C4406549403B730F09DF065B401BF5108DEE64494003249A4011065B406479573D6064494044C18C2958055B40A629029CDE634940C5538F34B8045B40062E8F352363494019390B7BDA035B40527C7C42766249409ACDE33098045B40F39194F4306049409C4F1DAB94045B4068244223D85E4940A2D45E44DB045B409AD2FA5B025E49406286C61341065B40ACE122F7745B494096E7C1DD59085B40E63BF889035849401E87C1FC150A5B402CD505BCCC54494011E50B5A480B5B40A3C9C51858534940558A1D8D430D5B40C18EFF0241544940734C16F71F0F5B400D71AC8BDB54494009C4EBFA05105B407905A22765544940CBA145B6F3105B40C8B3CBB73E52494000378B170B155B40E54350357A4F4940BF0E9C33A2185B4041800C1D3B4E49409D4B7155D91A5B40E2AC889AE84D4940C1E61C3C131E5B405DE0F258334C494049D74CBED91F5B40F6436CB070484940242A543717215B401C78B5DC9945494016A243E048225B400BB3D0CE69444940266DAAEE91255B40020F0C207C4449408F1A13622E275B4003B34291EE4349406938656EBE285B40EA5910CAFB444940E15F048D992A5B405871AAB5304549409BADBCE47F2B5B4032E719FB9243494071CADC7C232C5B40AB97DF69324149409109F835922A5B40821ABE85753F4940B6A0F7C6102A5B40CDE67118CC3B4940116DC7D45D275B40AB949EE9253A49405D876A4AB2255B40FCE3BD6A653A4940666CE8667F235B4074603942063C4940F566D47C95215B4001FBE8D4953B49409259BDC3ED1F5B407AE2395B403A4940F2255470781E5B40BF7E880D163A4940D670917BBA1B5B40ADA23F34F33A49406153E751F11A5B406326512FF83849402409C21550195B404A79AD84EE3449401A6CEA3C2A175B405C8DEC4ACB344940D3C08F6AD8155B409D82FC6CE432494079E6E5B0FB125B40F818AC38D532494056D3F544D7105B40726C3D43383449406C425A63D00E5B406DAE9AE7883449401A87FA5DD80C5B40223317B83C344940F8325184D40A5B40A818E76F4231494069E388B5F8095B405EBD8A8C0E2E4940670DDE57E5085B402234828DEB2B494032AB77B81D085B401558005306284940BAC0E5B166075B40B83EAC376A2749404AB54FC763065B40A2B8E34D7E2749400667F0F78B045B40568330B77B294940977329AE2A025B406C938AC6DA2B49409850C1E105005B40795A7EE02A2B4940DBC4C9FD0EFE5A40952D9276A32949408600E0D8B3FD5A40C362D4B5F62649400CACE3F8A1FC5A40F911BF620D254940E76ED74B53FB5A402BFC19DEAC2349405985CD0017FB5A40B939950C0021494019AF795567F75A40F241CF66D5214940FB777DE6ACEF5A40C095ECD8082249400F2A711DE3ED5A409A7CB3CD8D234940959C137B68EC5A40BF6378EC67214940D7A4DB12B9E85A406FD921FE6121494014E8137992E65A4019E8DA17D023494013D731AEB8E35A40D52478431A234940B5FE9600FCE05A40E7DF2EFB75234940BA6587F887DE5A40B4E73235092649409A93179980DC5A40111D0247022749404D4C1762F5D95A4021787C7BD7244940EA23F0879FD75A40DEC83CF207274940D042024697D65A40852348A5D8294940B88FDC9A74D65A406937FA980F2C49400A48FB1F60D55A403E3F8C101E2D49401502B9C491D15A406FF3C649612C494055F99E9108D05A409529E620E82A49408D2441B802CE5A400CE6AF90B92A494017670C7382CB5A40A8716F7EC32A49401CB1169F02CA5A40E57CB1F7E22B4940BF805EB873C95A401938A0A52B2E49407A8B87F71CC95A405FF0694E5E3249407F6B274A42C75A406CB3B112F3324940E1B20A9B01C55A40CF488446B0314940CE6E2D93E1C55A40554E7B4ACE2D49402DB308C556C45A40EACDA8F92A2D49402F6CCD565EC25A4041B62C5F972D4940B950F9D7F2C05A4004C93B87322E494049BC3C9D2BBF5A409065C1C41F314940448655BC91BD5A40ACE5CE4C30344940E542E55FCBBB5A4067F3380CE6374940A296E65608BC5A4082397AFCDE3C494059130B7C45BA5A404E621058394049406E19709692B95A40BC96900F7A424940698A00A777B75A40C84109336D434940624D6551D8B45A40745FCE6C5744494054E4107173B45A4040F67AF7C74949403CF9F4D896B45A40B0045262D74C4940F7B0170AD8B35A40B8054B75014F494046459C4EB2B35A40F1D6F9B7CB5049404012F6ED24B65A406CCB80B394524940DC8310902FB75A40174A26A7765449402FDFFAB0DEB75A40C478CDAB3A57494064963D096CB75A401E4FCB0F5C59494077BAF3C473B75A408DD47B2AA75B4940E0D5726726B95A40BAF8DB9E205F49400F43AB9333BB5A40AE6186C613634940A8FE412443BC5A407BF65CA626654940
13;Мухоршибирский;;;;;Респ. Бурятия;3;81236000;Мухоршибирь;с;;5.177578;5.177578;06.���;82.081366;03.���;;-11.7;f;57cd206ea47f4dd00900000f;;2017-06-05 01:36:50.963477;2017-06-05 01:36:50.963477+09;f;0106000020E6100000010000000103000000010000007C00000060CB2BD7DBC45A40416150A6D18E4940DE770C8FFDC65A406D3A02B8599049404548DDCEBEC95A40F1F62004E49149409F1C058882CD5A402B6EDC627E924940780DFAD2DBCF5A400EA0DFF76F944940137CD3F4D9D15A4027BEDA519C9549409206B7B585D45A40629F008A919549403A3C84F1D3D65A4084471B47AC954940AE9AE7887CD75A409C1A683EE79649405F27F56569D75A4060AE450BD0984940E77283A10ED65A40575A46EA3D9B494005357C0BEBD55A40DE3B6A4C889D4940C630276893D65A4072C119FCFD9E4940D0B52FA017D85A401CEDB8E1779F4940462234828DDA5A40D192C7D3F29F49401A170E8464DC5A40255B5D4E09A2494028F04E3E3DDF5A40D23AAA9A20A449401D588E9081E05A4088B839950CA64940D4601A868FE25A40D2C3D0EAE4A84940F700DD9733E45A404D309C6B98A94940938E72309BE55A4062670A9DD7A8494093C3279D48E65A400ABDFE243EA749403A05F9D9C8E75A404644317903A649402CF015DD7AEB5A40F71F990E9DA64940C45F9335EAEC5A4042959A3DD0A849409E78CE1610EE5A400B2AAA7EA5AB494006D49B51F3EF5A40FD69A33A1DAC4940F75AD07B63F25A403D601E32E5AB4940B1A206D330F55A40554CA59F70AC49409EB5DB2E34F75A40B341261939AB4940E52B8194D8F85A4069739CDB84AD4940236937FA98F85A4000C974E8F4B049403012DA722EFA5A404B22FB20CBB24940C1745AB741FC5A40A530EF71A6B14940EE7A698A00FF5A40D82B2CB81FB049401C0934D8D4005B408A1EF818ACAE49404A95287B4B025B40ED6305BF0DAF494091D3D7F335035B4042EBE1CB44B14940A2B8E34D7E045B40ED116A8654B34940E12879758E045B40E4F736FDD9B549400C772E8CF4055B40C1E44691B5B649402219726C3D075B4089B2B794F3B749403239B5334C0A5B40FC5580EF36B74940DBDC989EB00E5B40CA51802898B54940C87C40A033135B408716D9CEF7B3494090C18A53AD165B40C45BE7DF2EB34940124F7633A3185B40FE0FB056EDB44940056C0723F61A5B40A01B9AB2D3B54940C3EFA65B761D5B40637C98BD6CB54940DE57E542E51F5B405A2E1B9DF3B349404A7D59DAA91E5B40E9D1544FE6B1494001857AFA081E5B40249A40118BAE4940DE736039421E5B409961A3ACDFAA4940D8F335CB651D5B40F7CDFDD5E3A84940098B8A389D1C5B40ED0F94DBF6A54940056A3178981A5B407C7BD7A02FA549406C770FD07D195B40D4F36E2C28A449400F48C2BE9D185B40952A51F696A24940CFD8976C3C185B400492B06F279F49404DBED9E6C6185B405F43705CC69D4940B7EC10FFB01B5B4011A8FE41249D4940FA47DFA4691E5B401F680586AC9A494000E31934F4205B40041E1840F89849403927F6D03E235B40FE9C82FC6C964940740B5D8940245B40F4FE3F4E98924940522CB7B41A245B401EA9BEF38B8E49404FCAA48636225B400806103E948C4940488AC8B08A1F5B404D6A6803B08B49403FE42D573F1E5B40F2CD3637A687494067800BB2651B5B40EEAF1EF7AD8649405401F73C7F185B40D87DC7F0D8874940C808A87004165B40C8444AB3798849408B87F71C58155B4011018750A586494032AF230ED9145B40FC1A49827083494035F0A31AF6145B408FFCC1C0738149406FF3C64961135B40AD342905DD7E4940ACE3F8A1D2125B406326512FF87A4940564ACFF412115B40DE57E542E57B494096218E75710F5B40C79DD2C1FA7B49406A17D34CF70C5B401BD5E940D67B49401CB62DCA6C0A5B403448C153C8794940BA1457957D085B406D91B41B7D7849400186E5CFB7065B40C16ED8B6287949405E11FC6F25045B4064CC5D4BC87B4940BFF4F6E7A2025B405DC2A1B7787C4940C861307F85005B4096E82CB3087949409CFD8172DBFD5A409F3BC1FEEB764940E65B1FD61BF75A4071766B990C754940A3E5400FB5F25A4078F01307D073494058AD4CF8A5ED5A40744529215871494004560E2DB2EA5A40C843DFDDCA704940EE5D83BEF4E65A40CB694FC939714940A3CB9BC3B5E35A40CEA78E554A6F49404700378B17E05A4027A1F485906F49403D484F9143DD5A40E23B31EBC56E4940F5DA6CACC4DB5A409DF6949C136D49403A799109F8D95A40C87BD5CA846949400306499F56D85A402DB4739A05644940E76ED74B53D75A4026AAB706B6624940E0A0BDFA78D35A409FE925C632634940E7FD7F9C30D15A402A560DC2DC62494081ECF5EE8FCF5A4014200A664C634940EEE87FB916CE5A40D04543C6A3664940A9674128EFCC5A40A33CF372D8674940F7C8E6AA79CA5A40A4E4D539066A494099D711876CC95A406F490ED8D56C49409A7B48F8DEC65A4034F3E49A026F4940DD7D8E8F16C45A40478FDFDBF46F4940B39AAE27BAC15A40A5BE2CEDD4704940164ED2FC31BF5A4064B2B8FFC870494028F4FA93F8BD5A4040868E1D547249402D431CEBE2BC5A403A5D16139B7749404A7D59DAA9BC5A400740DCD5AB7A4940A0C552245FBD5A40F8C3CF7F0F7C49401B2AC6F99BBF5A40B1A371A8DF7B4940D5E76A2BF6C15A40B91803EB387C49405EBA490C02C45A4072A43330F27C4940BCB20B06D7C45A40C05AB56B427E494045BA9F5390C45A40E1EEACDD768149400856D5CBEFC35A40933A014D84834940AD69DE718AC55A40D34A21904B8649407A17EFC7EDC55A40B0389CF9D5884940F17F4754A8C55A4039B9DFA1288C494060CB2BD7DBC45A40416150A6D18E4940
3;Джидинский;;;;;Респ. Бурятия;3;81212000;Петропавловка;с;;2.954894;2.954894;���.59;70.229843;09.���;;-24.6;f;57cd206ea47f4dd00900000f;;2017-06-05 01:36:22.394782;2017-06-05 01:36:22.394782+09;f;0106000020E610000001000000010300000001000000BE000000971FB8CA132A5A40B11A4B581B87494036E84B6F7F2C5A4004AA7F10C9884940E2CD1ABCAF2D5A40774A07EBFF8A4940D120054F21315A403A933655F78C49405E66D828EB335A40BB0A293FA98E4940DCDAC2F352345A401766A19DD3904940A3073E062B355A4024D40CA9A2924940D921FE614B375A40F296AB1F9B924940FA6184F068395A401B0DE02D90944940A16AF46A803B5A40E56036018695494069E55E60563B5A407044F7AC6B984940643DB5FAEA3B5A40A20C5531959A49404C1AA375543C5A40EA25C632FD9C494009C4EBFA053E5A40DD43C2F7FE9E4940B20FB22C983F5A406CCF2C09509F49408813984EEB425A40ECA012D7319E49401B649291B3435A4042B456B439A0494065A9F57EA3435A4070287CB60EA24940CA6DFB1EF5445A40A3AEB5F7A9A24940309E4143FF485A40D7BD158909A24940D847A7AE7C4B5A402B69C53714A449402638F581E44D5A40056C0723F6A5494053793BC269515A40705B5B785EA64940EEB5A0F7C6525A40F452B131AFA34940C763062AE3535A40D464C6DB4AA14940BD6DA6423C545A40D88349F1F19D494085EB51B81E545A402041F163CC9B49408A56EE0566545A4092955F06639849405680EF366F555A4062BF27D6A9964940F9BD4D7FF6565A407D09151C5E9449400DC347C494585A40A9D898D711934940115663096B5A5A403BC269C18B9249406495D233BD595A40B8019F1F4690494050A8A78FC05A5A406C26DF6C738B49403F00A94D9C5B5A4076FF58880E8749404F07B29E5A5A5A403B342C465D834940662E7079AC585A403F1F65C405824940BDE2A9471A595A402D40DB6AD67D494004AF963B335A5A401BD65416857B4940309FAC18AE5C5A40B70A62A06B794940A4005130635E5A4074EFE192E37849406687F8872D625A401FBDE13E72794940DD7C23BA67615A4021956247E3764940D4F2035779625A4083312251687549400938842A35645A401B498270057649403750E09D7C665A40C02500FF94764940A0A696ADF5685A405EBBB4E1B0764940AFCDC64ACC6A5A40B0C7444AB37549400E9E094D126C5A407C98BD6C3B7349405D6E30D4616E5A40533C2EAA45704940211D1EC2F86F5A402B6C06B8206D4940A0A70183A4715A401A34F44F706B494024456458C5725A407C2766BD186C49408A0629780A735A40CFF8BEB8546D4940E9F2E670AD725A403DD52137C36F494096B20C71AC725A40280D350A49724940CA501553E9745A40A301BC0512724940F44D9A0645775A40780DFAD2DB71494080D8D2A3A9785A40389F3A56296F49408AB0E1E995795A4077F69507E96B4940EAB12D03CE7A5A401D5723BBD268494040A54A94BD7C5A4017BA1281EA65494090DB2F9FAC7E5A40BDC282FB016349404243FF04177F5A40E605D847A760494090BDDEFDF17D5A40680932022A5E4940AC70CB47527F5A40E52B8194D85B49403752B648DA805A40AA6395D2335D4940B40584D6C3815A408D261763605F4940DB17D00B77825A402AE109BDFE624940CC41D0D1AA845A409E44847F11644940E09C11A5BD855A400400C79E3D67494059A65F22DE885A4098BD6C3B6D674940425E0F26C5895A40E318C91EA1644940A0E238F06A8C5A4058E1968FA4644940DC9C4A06808F5A403315E29178654940541D7233DC915A40580053060E6649406F83DA6FED915A40F488D1730B6549408BDD3EABCC915A40363D2828456349400C91D3D7F3915A40CB30EE06D15E494015AC71361D925A401805C1E3DB5D4940096B63EC84925A400CEA5BE6745B4940ACE28DCC23935A4081D1E5CDE1584940C13A8E1F2A935A40A839799109584940A7CB6262F3925A402A7288B839574940A85489B2B7925A406DAD2F12DA564940F0879FFF1E915A401B9E5E29CB544940A38FF98040905A40569A94826E534940386744696F8F5A409B046F48A350494030682101A38D5A40C39CA04D0E4D494006685BCD3A8D5A400ABB287AE04B4940D2510E66138D5A40A4FE7A85054B49408F006E162F8D5A4000A94D9CDC494940A661F888988D5A40C37FBA8102494940D3BD4EEACB8F5A405D876A4AB2464940C4B5DAC35E905A40962023A0C2454940056D72F8A4905A404303B16CE64449406893C3279D905A408F8CD5E6FF434940ECA694D74A905A40CB4C69FD2D43494046EEE9EA8E8F5A409016670C73424940A5164A26A78D5A403E9468C9E3414940F8A57EDE548C5A40E17A14AE47414940AA436E861B8B5A40E4F560527C4049401492CCEA1D8A5A4021CD58349D3F494027DBC01DA8885A40F855B950F93D49404F5DF92CCF875A408E791D71C83C4940AE11C138B8865A403562669FC73A49405DA79196CA845A401B834E081D38494010919A7631845A40A017EE5C1837494000AC8E1CE9835A401A89D0083636494094BE1072DE835A4062BD512B4C3549400458E4D70F845A40378B170B43344940657094BC3A825A40A9A0A2EA57344940AFEAAC16D87E5A40A530EF71A6354940062FFA0AD27A5A40486DE2E47E354940427A8A1C22785A40CBBA7F2C443549405ABA826DC4755A403B394371C7374940B493C151F2715A4092955F06633849401C9AB2D30F6D5A40035FD1ADD7364940CAFD0E4581695A40F73E55850638494017BB7D5699665A40E41071732A374940FC54151A88615A40CA367007EA3A4940E2067C7E185F5A40BA9EE8BAF0394940B43A3943715C5A406682E15CC33849400C570740DC5A5A405B7B9FAA423949403CA2427573585A402A1F82AAD13B494084F068E388565A402B6B9BE2713D494033C51C041D515A40CBF78C44683C4940902DCBD765505A40AF78EA910639494051BF0B5BB34C5A40DD240681953549407171546EA2495A404014CC9882334940FAD4B14AE9465A403C6BB75D68324940B28174B169435A40A8E15B5837324940494739984D405A40699082A790314940A81C93C5FD3D5A408FAA2688BA334940E94999D4D0395A405F0CE544BB344940B3CF639467385A40CA17B490803349401D8F19A88C375A40A983BC1E4C304940075E2D7766355A405858703FE02D4940842BA0504F335A401ADB6B41EF2B4940836E2F698C305A401FF7ADD6892B4940D28F8653E62C5A40F0164850FC2E494045D4449F8F2B5A40B933130CE72E49409085E810382A5A4048FAB48AFE2A4940CA367007EA285A40D064FF3C0D2A4940B686527B11265A405586713788284940D82B2CB81F245A40DD088B8A382749401E8997A773215A4015FF77448528494052616C21C81E5A4045A165DD3F2849409B728577B91F5A40BB0B9414583049409301A08A1B215A400394861A853449409C1A683EE7205A40FCE42840143A49401D76DF313C215A400F5EBBB4E13E49400FD594641D1F5A40FF428F183D43494025CCB4FD2B1E5A404CFA7B293C46494046B6F3FDD41D5A40E95F92CA14494940D26F5F07CE1C5A408CF678211D4C4940A26131EA5A1C5A4009151C5E104F4940AC8E1CE90C1B5A409A5C8C81755249407CF1457BBC195A4033A31F0DA75449407D772B4B74185A407769C3616956494019E25817B7165A40425C397B675849407214200A66165A40317DAF21385A4940C36169E047155A40C26856B60F5B49400AB952CF82135A407AE2395B405A4940079ACFB9DB115A407AAA436E865949404643C6A3540F5A40DE585018945949408D0A9C6C030C5A405F96766A2E5B494021037976F9075A40E8DB82A5BA5C49406B63EC8497065A4003232F6B625F4940747CB43863075A406DA818E76F60494017BCE82B480A5A405D37A5BC56604940CAA8328CBB0C5A402E20B41EBE604940874ECFBBB10F5A40643A747ADE614940D15790662C125A406C21C84109634940217711A628155A4020D5B0DF136549406E861BF0F9165A40F433F5BA45664940AA9D616A4B195A40E90E62670A6749409B3924B5501C5A4001C3F2E7DB664940C89A9141EE1F5A40064CE0D6DD664940A1478C9E5B215A405C1D007157674940CDAD105663225A407FF5B86FB5684940B8E7F9D346235A40EF1F0BD1216C4940D9092FC1A9245A40B020CD58346F4940BC5B59A2B3255A4090A339B2F2714940F0A2AF20CD255A40F7729F1C057449409372F7393E245A40CFF57D384878494077D66EBBD0245A4037AAD381AC7D49408908FF2268255A402C465D6BEF7F4940AF94658863265A40F4DDAD2CD1834940971FB8CA132A5A40B11A4B581B874940
